,,,Wind_DRCSouth,Wind_angola,Wind_eswatini,Wind_lesotho,Wind_namibia,Wind_southafrica,Wind_botswana,Wind_zimbabwe,Wind_malawi,Wind_tanzania,Wind_mozambique,Wind_zambia,PV_botswana,PV_angola_PV_mozambique_corr,PV_botswana_Wind_zimbabwe_corr,PV_botswana_Wind_botswana_corr,PV_DRC_Wind_tanzania_corr,PV_botswana_Wind_mozambique_corr,PV_botswana_Wind_zambia_corr,Wind_malawi_Wind_zimbabwe_corr,Wind_southafrica_Wind_zambia_corr,Wind_DRCSouth_Wind_mozambique_corr,PV_botswana_Wind_lesotho_corr,PV_zambia_Wind_southafrica_corr,PV_botswana_Wind_namibia_corr,PV_botswana_Wind_eswatini_corr,Wind_DRCSouth_Wind_eswatini_corr,PV_DRC_Wind_DRC_corr,PV_botswana_Wind_DRCSouth_corr,PV_botswana_Wind_angola_corr
4,27,21,0.494,0.394,0.599,0.013,0.556,0.961,0.86,0.909,0.909,0.927,0.973,0.851,0.0,0.0410230255961795,-0.1029487678265389,-0.0821303849696789,-0.0537677005245538,-0.1062864342644984,-0.0826065191802183,0.2086028250590332,0.1630020494625751,0.1180730736229301,0.0684002729110665,-0.0861729705685502,-0.0230156960431672,-0.0458583475963466,0.0509438113098685,-0.0118931702621222,-0.0517993627009232,-0.0262821894408554
4,27,22,0.414,0.484,0.567,0.159,0.382,0.936,0.791,0.935,0.894,0.869,0.956,0.822,0.0,0.0410230255961795,-0.1085631121051459,-0.0672307789995297,-0.045876555250922,-0.102615516851563,-0.0763443659463874,0.2124377190888839,0.1418065921242667,0.07597811441895,0.0368735704235043,-0.0811169755436746,0.0145572233598178,-0.0389483854072918,0.0288379864342466,-0.0045462419039132,-0.0345244572282864,-0.0457164580975718
4,27,23,0.3,0.511,0.688,0.179,0.241,0.901,0.696,0.925,0.889,0.8,0.925,0.754,0.0,0.0410230255961795,-0.1064037489210663,-0.0467168287507734,-0.0364888134598772,-0.0959214909809163,-0.0616606962946461,0.2057484728202273,0.104538002696406,0.0203815930259152,0.0325548440553451,-0.0740385825088487,0.0450042442553402,-0.065076679934655,0.0138276249914606,0.0013040899368827,-0.0099077169297789,-0.0515467386945867
4,28,0,0.225,0.462,0.71,0.147,0.159,0.872,0.634,0.888,0.883,0.725,0.881,0.642,0.0,0.0410230255961795,-0.0984141051399717,-0.0333287770094799,-0.0262847462956981,-0.086420292970966,-0.0374758286329546,0.1875647019247048,0.0585026219750129,-0.0116531363273186,0.0394648062443998,-0.068173628279993,0.0627110223647929,-0.0698272789396302,-0.0094156913020717,0.0048414998871315,0.006287506950818,-0.0409658590925967
4,28,1,0.18,0.358,0.685,0.136,0.129,0.846,0.647,0.828,0.892,0.672,0.837,0.619,0.0,0.0410230255961795,-0.0854579260354941,-0.0361359491487834,-0.0190738721663448,-0.0769190949610158,-0.0325092933095715,0.1664336780441078,0.0468351724725254,-0.0264015074715972,0.0418401057468874,-0.0629153934541224,0.0691891119170317,-0.0644288709794312,-0.0221143959040617,0.0066102048622558,0.0160046412791762,-0.0185084819781688
4,28,2,0.156,0.241,0.59,0.102,0.18,0.806,0.667,0.711,0.903,0.685,0.765,0.673,0.0,0.0410230255961795,-0.0601933767817628,-0.0404546755169426,-0.0208425771414692,-0.0613716800356427,-0.0441698545036014,0.1202959847605257,0.0554521814277493,-0.0278861403074181,0.0491819405727581,-0.0548258014143214,0.0581763596782258,-0.0439149207306749,-0.0199541163020717,0.007018367548823,0.0211871129209673,0.0067560672755624
4,28,3,0.146,0.197,0.447,0.119,0.279,0.787,0.647,0.571,0.891,0.704,0.664,0.685,0.0,0.0410230255961795,-0.0299622922046483,-0.0361359491487834,-0.0234276074897279,-0.0395621118764387,-0.0467610903244969,0.0582143399844063,0.0545908407561075,-0.0198084010039355,0.0455110231598227,-0.0509832451954159,0.0367986641558377,-0.0130360271983366,-0.0065270240135145,0.0062020421756887,0.0233464761050469,0.0162572652855127
4,28,4,0.105,0.17,0.405,0.102,0.349,0.81,0.504,0.567,0.796,0.705,0.645,0.695,0.038,0.0235457648996621,-0.0239778484235538,-0.004331930492067,-0.0233904685593797,-0.0292192680953441,-0.040311539329472,0.0437344056560481,0.0623224296864557,-0.0244868597104032,0.0405270104732556,-0.0449061322600925,0.017867373608574,-0.003268650332665,-0.0027392534911264,0.0049409690413603,0.0265334034682309,0.0182006279720799
4,28,5,0.095,0.086,0.696,0.033,0.223,0.887,0.512,0.615,0.897,0.832,0.499,0.896,0.208,-0.0058722957968552,-0.0014504036474344,-0.0002567033776391,-0.0222305729126135,-0.0001445357570357,-0.0033931758966362,0.0777709399844063,0.150537508417799,-0.002897836824831,0.0023551923140516,-0.004309548678003,0.0017968969916586,-0.0024552570490829,-0.0492261184164995,0.0047827978970817,0.0012628064533056,0.0014784354347664
4,28,6,0.105,0.036,0.957,0.006,0.278,0.859,0.655,0.613,0.851,0.791,0.342,0.949,0.397,0.0102205901484183,0.0327282063028142,0.0317486833139031,0.0082801253460929,-0.025129477050568,0.0870102197501299,0.0686051056560481,0.1557430288158089,0.0206957164089997,-0.0586214162680379,0.0524253538095591,-0.0310369273864508,0.1032732515330066,-0.0850520654314249,-0.0011048468790376,-0.0269997477755501,-0.0427830508836415
4,28,7,0.011,0.0,0.979,0.002,0.26,0.794,0.543,0.58,0.733,0.647,0.274,0.927,0.549,0.0735939350489158,0.0492118988401277,0.0210980514731071,0.0173879202465904,-0.0688735924734536,0.152726475471523,0.0386449377456003,0.1188072077959085,0.050273778100542,-0.109165391392416,0.0789612448543353,-0.0630870666899334,0.1972968584981807,-0.1440154074712259,0.0042891128224548,-0.080973580611371,-0.0906890150627459
4,28,8,0.0,0.001,0.983,0.0,0.14,0.662,0.394,0.397,0.601,0.497,0.17,0.836,0.652,0.1525739571882193,-0.015368966831514,-0.0373508610890819,-0.0091175047534095,-0.1355233855082794,0.1602753688794831,-0.0045658555379817,0.0467130923730229,0.0789766577025321,-0.14379693455162,0.0509338299289621,-0.1349243945506299,0.2600552001648473,-0.1515479446602806,0.0213262954095195,-0.1108113746412217,-0.118298544664736
4,28,9,0.002,0.014,0.983,0.0,0.049,0.486,0.245,0.161,0.489,0.384,0.069,0.644,0.707,0.2014444262180701,-0.1331984583738026,-0.1152303527557486,-0.0511331515195787,-0.2022141606326575,0.0862064125361996,-0.0047595361349966,-0.008585635985186,0.1038189402895967,-0.1619338070640578,-0.0218496854939234,-0.1966289831078438,0.2928555378514145,-0.1503552051080418,0.0368137934194698,-0.1238057049894804,-0.1268355190428454
4,28,10,0.026,0.032,0.983,0.0,0.014,0.258,0.133,0.039,0.409,0.331,0.025,0.435,0.716,0.2099592500986671,-0.1966474305131061,-0.1733493765119675,-0.0815166878379867,-0.2279230551600207,-0.0167269435583277,0.02455931013366,0.0092624346615801,0.1039731930259151,-0.1649016589297294,-0.1237110108670577,-0.2177349418143115,0.2982228658364891,-0.1360423304811761,0.039139231230415,-0.1140732333476893,-0.1201589585950842
4,28,11,0.049,0.039,0.982,0.0,0.004,0.122,0.074,0.002,0.378,0.33,0.018,0.325,0.68,0.1790327891533934,-0.199660974791713,-0.188249568054256,-0.0795009515195787,-0.2147631307819113,-0.0665697619662879,0.0402076586411227,0.0592313500844657,0.0949258895433281,-0.1530302514670428,-0.1663024914640727,-0.2067006592272468,0.2762894902145986,-0.1221207082174946,0.0214365297378777,-0.0951875418054008,-0.1082601695403579
4,28,12,0.053,0.041,0.981,0.0,0.001,0.076,0.049,0.001,0.38,0.364,0.035,0.32,0.598,0.1120104209941894,-0.164762966831514,-0.1645374827308729,-0.0543603164449518,-0.1703194272993242,-0.056717210971263,0.0394386220739585,0.0681245677461572,0.0896557412846216,-0.1259898233575901,-0.1421511128571075,-0.1713228671874458,0.2270871048912155,-0.1195381117000816,-0.001485315535754,-0.0768396592183361,-0.0883664824756813
4,28,13,0.05,0.049,0.985,0.002,0.002,0.037,0.039,0.005,0.403,0.427,0.086,0.394,0.47,0.0393782708698113,-0.1085473807618623,-0.111954330492067,-0.0227374008976881,-0.1003013078963391,-0.0189149462946461,0.0292461802829137,0.0370689877710328,0.0805831174040246,-0.0832722472381871,-0.0850226924590975,-0.1136717567396846,0.1520240282743001,-0.1221376906801811,-0.0059844652869978,-0.0518588214073908,-0.0567291969035419
4,28,14,0.058,0.059,0.987,0.012,0.021,0.006,0.037,0.026,0.449,0.52,0.195,0.531,0.295,-0.0034457588565567,-0.0321192076275339,-0.0349979025069923,-0.0009675206738075,-0.0225954561550456,0.0049454627849558,0.009121407894854,-0.033083328024987,0.0560480149164624,-0.0251233797008737,-0.0046333302700428,-0.033872021913814,0.0474674448165886,-0.1177429672970965,-0.000211835933764,-0.0155057646909729,-0.0168632802368753
4,28,15,0.109,0.065,0.984,0.021,0.045,0.0,0.046,0.082,0.537,0.685,0.407,0.727,0.095,0.0101622440041397,0.0423573137655008,0.0524445910253459,-0.0085871244051508,0.0089236562827652,-0.03126813024987,-0.0229574995678325,-0.1383003954379223,0.0107079323293977,0.0373404571150466,0.0760850602772208,0.0489083920165342,-0.072243701452068,-0.086688756476201,-0.003386512053167,0.0175499656572857,0.025068564539244
4,28,16,0.299,0.057,0.973,0.025,0.116,0.005,0.087,0.241,0.613,0.855,0.708,0.848,0.006,0.0358905253474233,0.040149224213262,0.0824324615477339,-0.0436486028877379,-0.0477000382445979,-0.0796814079861884,-0.0270701271797727,-0.2011263863583203,0.0101978596925818,0.0639804691797232,0.1071682791826935,0.069995797489171,-0.1231003120242073,0.026317792528774,-0.0222049309586396,-0.0094224850889829,0.0451966259820301
4,28,17,0.491,0.071,0.951,0.026,0.395,0.048,0.172,0.426,0.59,0.914,0.853,0.841,0.0,0.0410230255961795,0.0013484739645058,0.0664338020949976,-0.0519989955494294,-0.0803740760555432,-0.0804471559961387,-0.0007402995678324,-0.1813973715573253,0.0881705273542734,0.065593100771763,0.0984719677399074,0.0117500512205143,-0.1218679316759486,0.1336893726282765,-0.0265870269785401,-0.0511515537456993,0.0434652414049157
4,28,18,0.5,0.128,0.909,0.063,0.675,0.152,0.349,0.542,0.576,0.935,0.902,0.779,0.0,0.0410230255961795,-0.0237001389708175,0.0282130737367886,-0.0548561343553996,-0.0909549556575332,-0.0670591042548451,0.0114745810291824,-0.1189119009105591,0.1035686815831291,0.0576034569906685,0.0774390284364248,-0.0487121179337145,-0.1127986063028143,0.1284416319566347,-0.0254985931476943,-0.053094980611371,0.0311568712556619
4,28,19,0.489,0.274,0.876,0.138,0.789,0.286,0.607,0.591,0.608,0.932,0.93,0.713,0.0,0.0410230255961795,-0.0342810185728075,-0.027498496412465,-0.0544479716688324,-0.0970011725729561,-0.0528073072399198,0.0216775519247048,-0.0608702912090666,0.1055120626776565,0.0414082331100715,0.0503388951030915,-0.0733288582322219,-0.1056727077953516,0.1149444390461869,-0.0233217254860028,-0.0507196811088834,-0.0003698312319001
4,28,20,0.469,0.364,0.84,0.274,0.772,0.331,0.783,0.593,0.67,0.907,0.956,0.649,0.0,0.0410230255961795,-0.0347128912096235,-0.065503288452266,-0.0510466159474394,-0.102615516851563,-0.0389873828618103,0.0319174698351526,-0.0368154786468775,0.1021147711353679,0.0120408938065889,0.0412381040583153,-0.0696579408192866,-0.097899000332665,0.0974212703894705,-0.0196482613068983,-0.0464009547407242,-0.0198040998886166
4,28,21,0.436,0.338,0.761,0.387,0.682,0.314,0.853,0.624,0.727,0.893,0.976,0.576,0.0,0.0410230255961795,-0.0414069170802702,-0.0806188307408232,-0.0491418567434593,-0.1069342432197223,-0.0232240316180292,0.0490024750590332,-0.0237586265324496,0.0900704288468107,-0.0123599101735105,0.0446761806752308,-0.0502236721625702,-0.0808400311784361,0.0680913433994208,-0.0053625672770475,-0.0392750562332615,-0.0141897556100096
4,28,22,0.407,0.282,0.762,0.462,0.559,0.258,0.879,0.66,0.774,0.869,0.977,0.515,0.0,0.0410230255961795,-0.0491806245429568,-0.0862331750194302,-0.045876555250922,-0.1071501795381302,-0.0100519161951436,0.0689066631187347,-0.0128901225523501,0.0758621651652186,-0.0285551340541075,0.0560016095309522,-0.0236635049983911,-0.0810559674968441,0.0573875024790227,0.0059299337179772,-0.0330129029994307,-0.0020973217791638
4,28,23,0.331,0.238,0.736,0.507,0.424,0.231,0.896,0.688,0.806,0.834,0.969,0.488,0.0,0.0410230255961795,-0.0552268414583797,-0.0899040924323655,-0.0411146572409717,-0.1054226889908665,-0.0042216355981287,0.0855621467008242,-0.0059414945672755,0.0375349970060147,-0.0382722683824657,0.0614620841578178,0.0054878979866835,-0.0754416232182371,0.0268604522302665,0.0059299337179772,-0.0166017428004257,0.0074038762307863
4,29,0,0.295,0.234,0.704,0.494,0.306,0.278,0.919,0.781,0.821,0.796,0.958,0.492,0.0,0.0410230255961795,-0.07530891907032,-0.0948706277557486,-0.0359445965444543,-0.103047389488379,-0.0050853808717605,0.1219063474470929,-0.0060502548906586,0.0195096586975569,-0.0354650962431623,0.0519568135110517,0.0309683835588228,-0.0685316610291824,0.0129748975038984,0.0060659879468329,-0.0088280353377391,0.0082676215044182
4,29,1,0.268,0.26,0.644,0.593,0.226,0.397,0.946,0.895,0.821,0.754,0.949,0.542,0.0,0.0410230255961795,-0.0999256593688275,-0.1007009083527635,-0.030230318932514,-0.1011039626227073,-0.0158821967921586,0.1617547071485854,-0.01014310874638,0.0064999930259152,-0.0568427917655503,0.0278902771926437,0.0482432890314596,-0.0555754819247048,0.0035729583247939,0.0056578252602658,-0.0029977547407242,0.0026532772258112
4,29,2,0.242,0.331,0.599,0.729,0.197,0.567,0.953,0.938,0.831,0.705,0.948,0.636,0.0,0.0410230255961795,-0.1092109210603697,-0.1022124625816192,-0.0235636617185836,-0.1008880263042994,-0.0361802107225068,0.1818427810291824,0.0053771999600876,-0.0056614000089106,-0.0862101310690329,-0.0064904889765104,0.0545054422652904,-0.0458583475963466,-0.0025733722722209,0.0044333372005643,0.0026165895378827,-0.0126782013811539
4,29,3,0.215,0.399,0.519,0.769,0.173,0.741,0.945,0.934,0.845,0.663,0.949,0.723,0.0,0.0410230255961795,-0.1083471757867379,-0.1004849720343555,-0.0178493841066434,-0.1011039626227073,-0.0549666704239994,0.1874291661038093,0.0524610589153114,-0.0183152398099056,-0.0948475838053513,-0.0416802143496448,0.0596879139070815,-0.0285834421237098,-0.0051779631926189,0.00456939142942,0.0084468701348976,-0.0273618710328952
4,29,4,0.156,0.409,0.349,0.827,0.162,0.806,0.964,0.965,0.745,0.603,0.962,0.862,0.039,0.0248650498499108,-0.0942637479260414,-0.0856982915617187,-0.0096149372160961,-0.085143869090369,-0.069633354130467,0.1457336011784362,0.1066887650098388,-0.0472152706556768,-0.0879795816909234,-0.0428977078819831,0.0508540507230019,0.0066581532743001,0.0036921802153412,0.0052110774990718,0.0173605338164896,-0.0241894394408554
4,29,5,0.088,0.348,0.248,0.898,0.113,0.697,0.992,0.973,0.785,0.679,0.966,0.988,0.209,-0.0042689666923776,-0.0037508504136036,-0.0035537908154501,-0.0109002758976881,-0.0033655845132546,-0.0036037668170342,0.1695521862530631,0.0842154967262567,-0.0806021522477166,-0.0039414844272419,-0.0006872422103413,0.0023334775886735,0.0009615833738026,0.0230288941456894,0.0048568521259374,0.001152243269226,-0.0005251673015519
4,29,6,0.115,0.273,0.124,0.906,0.096,0.736,0.991,0.948,0.787,0.676,0.961,0.993,0.399,0.0104186927603586,0.0944160500839088,0.0936087711248484,0.003741202709277,0.0879093657355016,0.0960261224864483,0.1627450213276899,0.1054834264526249,-0.0668058427949803,0.1054883745279819,0.0337354075409024,-0.0646973462919234,-0.0480780556809237,0.0365364373048934,-0.001883275734759,-0.0254673457855003,0.0001304670268062
4,29,7,0.015,0.151,0.06,0.856,0.268,0.744,0.978,0.855,0.697,0.607,0.95,0.99,0.55,0.0710848354220502,0.1412271665018192,0.1664790983636543,0.0093198741023118,0.1567466682230638,0.1742310377849558,0.0953511787903764,0.1090525503332219,-0.1121967452825425,0.175797231368778,0.0649777931130417,-0.0606039716650578,-0.1091152951087844,0.0781029741208138,-0.0072613722521719,-0.0798804432979381,-0.0405176864557808
4,29,8,0.0,0.042,0.037,0.769,0.443,0.777,0.939,0.67,0.63,0.56,0.934,0.981,0.652,0.1324561991036422,0.1036764182431128,0.2003038453785797,0.0054397508436053,0.1976292672280389,0.2235046027103289,0.0376953810291824,0.1240848753332219,-0.1151690457800549,0.1915360365926586,0.0982317179886636,-0.0027970990282418,-0.1524610426212222,0.0888471279765352,-0.0049365319536645,-0.1108113746412217,-0.1004199337194624
4,29,9,0.0,0.0,0.045,0.721,0.535,0.824,0.852,0.444,0.612,0.526,0.909,0.959,0.705,0.1307572845514034,0.0057490530689834,0.1821006111745996,-0.0014339747782851,0.2094229080240588,0.2399103714914234,0.0016521616261973,0.1418146961043661,-0.1088161104566718,0.1913406300006187,0.1300225408742357,0.0418567950016088,-0.1670789350341575,0.0868141886730526,-0.0031078309586396,-0.1242795975267938,-0.1331658359582683
4,29,10,0.006,0.0,0.09,0.71,0.524,0.865,0.694,0.28,0.622,0.504,0.88,0.919,0.713,0.0811522201235427,-0.0756753489210662,0.1065433126671369,-0.0083961579872404,0.1984337567802777,0.2239522272128165,-0.0229199965827578,0.1487235400098388,-0.0990514338397564,0.1890028389558426,0.1471423368941362,0.0370737790812108,-0.1474441111535605,0.0735991237476795,-0.0086311424014257,-0.1233301547407242,-0.135344134465731
4,29,11,0.014,0.008,0.168,0.708,0.452,0.897,0.504,0.203,0.636,0.5,0.859,0.867,0.678,0.0355647663921994,-0.1059256852394742,0.0112491242343011,-0.0101764642061458,0.1747580015563971,0.1841556527103289,-0.0377215435976832,0.1443123141391921,-0.0908152726457265,0.1747703577369372,0.1422157324165243,0.0011946989817083,-0.1010210861535605,0.0524969237476795,-0.0120251856850077,-0.1109495358352515,-0.1221175690428454
4,29,12,0.015,0.025,0.253,0.705,0.356,0.916,0.372,0.182,0.647,0.519,0.848,0.824,0.592,0.0135558339295128,-0.0941079718066384,-0.0404849859647038,-0.0035980277633598,0.138095074193213,0.1337095823123189,-0.0439297234484295,0.1354977707312318,-0.0878067691631395,0.1411136400752456,0.1069957562971213,-0.0351297736551075,-0.0502534739645058,0.0319533134242964,-0.0142116627994356,-0.0899233746412217,-0.0929957775005569
4,29,13,0.007,0.029,0.364,0.693,0.282,0.924,0.311,0.203,0.65,0.557,0.848,0.808,0.464,0.0049430474867268,-0.056867303149922,-0.0418370814870919,0.0048861066893765,0.0910919458350041,0.0842301156456523,-0.0409309704633548,0.1321166851590926,-0.0907444646855275,0.09010632465236,0.0574924642573203,-0.0415294393267493,-0.005613736651073,0.0055923223795203,-0.0127199478740625,-0.0613008552382366,-0.0603507466547857
4,29,14,0.004,0.021,0.541,0.67,0.376,0.922,0.3,0.287,0.648,0.615,0.857,0.814,0.291,0.0001798811931944,-0.0109026076275339,-0.0134855358403257,0.0053198507192272,0.0282398532976906,0.0259382831829657,-0.0256425316573847,0.1337601426217791,-0.094097157222841,0.0255395680603202,-0.0016411974342219,-0.0055107572371971,0.0115875637220613,-0.0386105690383901,-0.0049612374263013,-0.0187747338452018,-0.0188625508836414
4,29,15,0.009,0.008,0.736,0.635,0.839,0.916,0.332,0.489,0.638,0.718,0.872,0.841,0.095,0.0183212152727964,-0.0068637678265389,0.0178568039606692,-0.0137883908230613,-0.0473117317769362,-0.0450548705483775,0.0094524131187346,0.1419763523232717,-0.0958928587153783,-0.0369144423874409,-0.0545876904690477,-0.0471150447993861,-0.0422514944868938,-0.0856366156801811,0.0053752317279275,0.0296435974980817,0.0319619346884978
4,29,16,0.061,0.003,0.802,0.631,0.987,0.884,0.524,0.718,0.657,0.863,0.841,0.841,0.007,0.0374697561931944,-0.0597046444434543,-0.0092653641985347,-0.0447290367185836,-0.0752613566525581,-0.0778393033841984,0.0530210287903765,0.1300547403829731,-0.0695631980188609,-0.0629397010939085,-0.0706005058919333,-0.1123211502720229,-0.0867858318003267,-0.0802151365757035,0.0080472163050419,0.0403492412791762,0.0562638998626271
4,29,17,0.158,0.004,0.799,0.739,0.99,0.891,0.772,0.777,0.65,0.918,0.772,0.838,0.0,0.0410230255961795,-0.0744451737966882,-0.0631279889497784,-0.0525432124648523,-0.0628832342644984,-0.0797993470409148,0.0615550161038093,0.1315943138904358,-0.0279905383173683,-0.0883694942531125,-0.0720161844988985,-0.1167320582322219,-0.0890456112779386,-0.0396359160533155,0.0040251745139971,0.0207552402841513,0.057932974738249
4,29,18,0.241,0.039,0.74,0.828,0.963,0.916,0.887,0.792,0.676,0.936,0.777,0.833,0.0,0.0410230255961795,-0.0776842185728076,-0.0879606655666939,-0.0549921885842553,-0.0639629158565382,-0.078719665448875,0.0735868571485854,0.1389276080446647,-0.0038855343372688,-0.107587826591421,-0.0770721795237741,-0.110901777635207,-0.076305368491869,-0.0046352972722209,7.96018771812565e-05,0.0028325258562906,0.0503752035939704
4,29,19,0.33,0.104,0.63,0.869,0.902,0.897,0.933,0.772,0.723,0.927,0.798,0.81,0.0,0.0410230255961795,-0.0733654922046484,-0.09789373621346,-0.0537677005245538,-0.0684975785431054,-0.0737531301254919,0.085464412372466,0.1236730111541174,0.0240708626776565,-0.1164412156461473,-0.0732296233048686,-0.0977296622123214,-0.0525523734669933,0.0184675282252914,-0.0016891030979431,-0.0163858064820177,0.036339342897453
4,29,20,0.37,0.169,0.507,0.88,0.791,0.827,0.948,0.74,0.761,0.921,0.85,0.798,0.0,0.0410230255961795,-0.0664555300155936,-0.1011327809895794,-0.0529513751514195,-0.0797262671003193,-0.0711618943045964,0.0891096064023168,0.096259368616804,0.0427852348169599,-0.1188165151486349,-0.0590728372352169,-0.0737607308690379,-0.0259922063028142,0.0139487610611123,0.0018483068523056,-0.0250232592183361,0.0223034822009356
